Index,Lot,Date,Time,pH,Temp,Current,Voltage,Result
350,6,2021-09-06,오후 4:58:08.5,1.85,23.59,4.49,4.72,0
351,6,2021-09-06,오후 4:58:13.5,2.17,26.69,4.27,4.71,0
352,6,2021-09-06,오후 4:58:18.5,1.98,23.42,3.47,3.72,0
353,6,2021-09-06,오후 4:58:23.5,2.27,27.72,4.35,4.96,0
354,6,2021-09-06,오후 4:58:28.5,2.22,24.13,3.83,3.32,0
355,6,2021-09-06,오후 4:58:33.5,2.25,24.68,3.22,3.5,0
356,6,2021-09-06,오후 4:58:38.5,3.51,22.44,3.64,3.67,0
357,6,2021-09-06,오후 4:58:43.5,1.83,22.64,3.06,3.72,0
358,6,2021-09-06,오후 4:58:48.5,1.58,21.21,3.73,4.74,0
359,6,2021-09-06,오후 4:58:53.5,2.52,24.96,4.49,3.42,0
360,6,2021-09-06,오후 4:58:58.5,2.29,24.61,3.28,3.06,0
361,6,2021-09-06,오후 4:59:03.5,2.74,25.64,3.45,4.66,0
362,6,2021-09-06,오후 4:59:08.5,2.15,21.28,3.88,4.5,0
363,6,2021-09-06,오후 4:59:13.5,2.25,24.6,4.41,4.26,0
364,6,2021-09-06,오후 4:59:18.5,2.33,24.36,3.29,3.35,0
365,6,2021-09-06,오후 4:59:23.6,2.32,24.16,3.97,3.05,0
366,6,2021-09-06,오후 4:59:28.6,2.58,27.57,4.09,4.7,0
367,6,2021-09-06,오후 4:59:33.6,1.87,23.72,4.06,4.43,0
368,6,2021-09-06,오후 4:59:38.6,1.73,24.29,3.31,3.98,0
369,6,2021-09-06,오후 4:59:43.6,2.27,21.03,3.82,4.44,0
370,6,2021-09-06,오후 4:59:48.6,2.87,21.05,4.38,3.48,0
371,6,2021-09-06,오후 4:59:53.6,1.64,25.57,3.56,4.22,0
372,6,2021-09-06,오후 4:59:58.6,1.76,23.58,3.85,4.64,0
373,6,2021-09-06,오후 5:00:03.6,2.71,26.17,3.7,3.78,0
374,6,2021-09-06,오후 5:00:08.6,3.51,22.44,3.64,3.67,0
375,6,2021-09-06,오후 5:00:13.6,1.79,21.43,3.63,4.33,0
376,6,2021-09-06,오후 5:00:18.6,2.67,24.62,3.65,3.87,0
377,6,2021-09-06,오후 5:00:23.6,2.97,23.9,3.87,3.34,0
378,6,2021-09-06,오후 5:00:28.6,1.53,26.81,3.43,3.98,0
379,6,2021-09-06,오후 5:00:33.6,1.57,22.3,4.22,3.19,0
380,6,2021-09-06,오후 5:00:38.6,2.34,23.96,3.3,3.18,0
381,6,2021-09-06,오후 5:00:43.6,2.93,21.8,3.43,3.05,0
382,6,2021-09-06,오후 5:00:48.6,2.76,21.3,3.78,3.93,0
383,6,2021-09-06,오후 5:00:53.6,2.71,25.59,3.6,4.86,0
384,6,2021-09-06,오후 5:00:58.6,1.89,25.68,4.01,3.09,0
385,6,2021-09-06,오후 5:01:03.6,2.95,22.7,3.54,4.95,0
386,6,2021-09-06,오후 5:01:08.6,2.39,27.98,4.3,3.53,0
387,6,2021-09-06,오후 5:01:13.7,2.72,24.48,3.85,4.25,0
388,6,2021-09-06,오후 5:01:18.7,1.79,22.91,3.55,3.57,0
389,6,2021-09-06,오후 5:01:23.7,2.17,23.9,4,3.27,0
390,6,2021-09-06,오후 5:01:28.7,1.78,25.83,4.2,4.47,0
391,6,2021-09-06,오후 5:01:33.7,2.52,22.61,3.2,3.77,0
392,6,2021-09-06,오후 5:01:38.7,2.29,23.75,3.21,3.56,0
393,6,2021-09-06,오후 5:01:43.7,2.13,23.6,3.02,3.7,0
394,6,2021-09-06,오후 5:01:48.7,1.76,25.47,3.88,3.7,0
395,6,2021-09-06,오후 5:01:53.7,1.89,25.61,3.31,3.82,0
396,6,2021-09-06,오후 5:01:58.7,1.92,21.04,3.63,4.27,0
397,6,2021-09-06,오후 5:02:03.7,1.91,24.13,3.13,4.81,0
398,6,2021-09-06,오후 5:02:08.7,1.88,26.45,3.73,4.56,0
399,6,2021-09-06,오후 5:02:13.7,1.91,27.39,3.1,3.63,0
400,6,2021-09-06,오후 5:02:18.7,2.32,22.67,4.41,3.28,0
401,6,2021-09-06,오후 5:02:23.7,2.99,21.17,3.23,4.44,0
402,6,2021-09-06,오후 5:02:28.7,2.36,23.04,4.28,4.55,0
403,6,2021-09-06,오후 5:02:33.8,2.71,23.17,3.79,4.36,0
404,6,2021-09-06,오후 5:02:38.8,2.98,26.46,3.75,4.35,0
405,6,2021-09-06,오후 5:02:43.8,2.71,24.25,3.52,4.35,0
406,6,2021-09-06,오후 5:02:48.8,1.95,23.9,3.78,4.21,0
407,6,2021-09-06,오후 5:02:53.8,2.07,23.26,3.95,3.5,0
408,6,2021-09-06,오후 5:02:58.8,1.7,25.34,4.03,4.47,0
409,6,2021-09-06,오후 5:03:03.8,2.59,27.74,3.25,3.73,0
410,6,2021-09-06,오후 5:03:08.8,3.51,22.44,3.64,3.67,0
411,6,2021-09-06,오후 5:03:13.8,2.35,22.95,3.82,3.66,0
412,6,2021-09-06,오후 5:03:18.8,3.51,22.44,3.64,3.67,0
413,6,2021-09-06,오후 5:03:23.8,1.87,23.04,3.6,3.49,0
414,6,2021-09-06,오후 5:03:28.8,2.18,27.49,3.38,3.04,0
415,7,2021-09-06,오후 5:03:53.9,2.5,24.63,3.15,4.56,0
416,7,2021-09-06,오후 5:03:58.9,2.59,25.36,3.3,3.79,0
417,7,2021-09-06,오후 5:04:03.9,1.91,24.57,3.88,4.91,0
418,7,2021-09-06,오후 5:04:08.9,1.84,27.53,3.26,4.27,0
419,7,2021-09-06,오후 5:04:13.9,2.74,25.8,4.42,4.52,0
420,7,2021-09-06,오후 5:04:19.0,2.49,24.83,4.08,4.71,0
421,7,2021-09-06,오후 5:04:24.0,2.95,21.95,4.37,4.08,0
422,7,2021-09-06,오후 5:04:29.0,1.6,24.93,4.4,3.6,0
423,7,2021-09-06,오후 5:04:34.0,2.11,27.95,3.49,3.57,0
424,7,2021-09-06,오후 5:04:39.0,2.65,21.98,4.47,3.22,0
425,7,2021-09-06,오후 5:04:44.0,1.71,22.64,3.23,3.67,0
426,7,2021-09-06,오후 5:04:49.0,2.22,25.49,3.56,4.75,0
427,7,2021-09-06,오후 5:04:54.0,2.78,23.69,3.94,4.96,0
428,7,2021-09-06,오후 5:04:59.0,1.56,23.99,4.33,4.47,0
429,7,2021-09-06,오후 5:05:04.0,2.45,22.45,3.23,3.43,0
430,7,2021-09-06,오후 5:05:09.0,2.13,25.04,4.46,3.6,0
431,7,2021-09-06,오후 5:05:14.0,2.64,24.43,3.09,4.24,0
432,7,2021-09-06,오후 5:05:19.0,2.37,25.18,4.46,3.41,0
433,7,2021-09-06,오후 5:05:24.0,2.69,27.59,4.43,3.09,0
434,7,2021-09-06,오후 5:05:29.0,2.51,21.38,3.99,3.87,0
435,7,2021-09-06,오후 5:05:34.0,1.51,27.5,3.38,3.32,0
436,7,2021-09-06,오후 5:05:39.0,2.6,24.75,4.39,4.2,0
437,7,2021-09-06,오후 5:05:44.0,2.83,21.11,3.72,3.49,0
438,7,2021-09-06,오후 5:05:49.0,2,26.11,3.38,3.86,0
439,7,2021-09-06,오후 5:05:54.0,2.04,23.95,3.12,4.36,0
440,7,2021-09-06,오후 5:05:59.0,2.57,25.68,4.31,4,0
441,7,2021-09-06,오후 5:06:04.0,2.87,23.16,3.73,3.14,0
442,7,2021-09-06,오후 5:06:09.1,2.78,27.63,3.12,3.69,0
443,7,2021-09-06,오후 5:06:14.1,1.98,23.38,3.13,3.03,0
444,7,2021-09-06,오후 5:06:19.1,2.4,25.92,3.31,4.64,0
445,7,2021-09-06,오후 5:06:24.1,2.85,26.11,4.45,3.38,0
446,7,2021-09-06,오후 5:06:29.1,2.77,21.8,4.17,3.62,0
447,7,2021-09-06,오후 5:06:34.1,1.82,25.06,3.62,4.9,0
448,7,2021-09-06,오후 5:06:39.1,2.2,21.64,4.16,4.75,0
449,7,2021-09-06,오후 5:06:44.1,1.76,23.08,3.03,4.64,0
450,7,2021-09-06,오후 5:06:49.1,1.65,27.41,4.2,3.64,0
451,7,2021-09-06,오후 5:06:54.1,2.31,23,3.53,3.4,0
452,7,2021-09-06,오후 5:06:59.1,2.84,23.91,3.4,4.88,0
453,7,2021-09-06,오후 5:07:04.1,2.31,21.11,4.33,3.46,0
454,7,2021-09-06,오후 5:07:09.1,2.72,24.92,3.95,4.32,0
455,7,2021-09-06,오후 5:07:14.1,2.91,25.9,3.4,4.73,0
456,7,2021-09-06,오후 5:07:19.1,1.69,26.12,3.9,3.14,0
457,7,2021-09-06,오후 5:07:24.1,2.8,26.46,3.5,4.46,0
458,7,2021-09-06,오후 5:07:29.1,2.12,26.5,3.72,3.98,0
459,7,2021-09-06,오후 5:07:34.2,2.7,26.09,3.72,4.08,0
460,7,2021-09-06,오후 5:07:39.2,2.19,25.04,3.78,4.71,0
461,7,2021-09-06,오후 5:07:44.2,2.77,24.92,3.67,3.3,0
462,7,2021-09-06,오후 5:07:49.2,2.78,26.96,3.86,4.59,0
463,7,2021-09-06,오후 5:07:54.2,2.7,24.07,3.12,4.11,0
464,7,2021-09-06,오후 5:07:59.2,2.69,26.38,4.03,4.36,0
465,7,2021-09-06,오후 5:08:04.2,2.15,25.66,4.31,4.34,0
466,7,2021-09-06,오후 5:08:09.2,1.83,22.38,3.84,4.42,0
467,7,2021-09-06,오후 5:08:14.2,1.8,26.62,3.4,4.23,0
468,7,2021-09-06,오후 5:08:19.2,1.7,25.13,3.24,4.88,0
469,7,2021-09-06,오후 5:08:24.2,2.53,25.29,3.94,3.14,0
470,7,2021-09-06,오후 5:08:29.2,1.67,27.19,3.14,4.24,0
471,7,2021-09-06,오후 5:08:34.2,1.53,25.73,4.14,3.02,0
472,7,2021-09-06,오후 5:08:39.2,2.76,24.99,3.02,3.59,0
473,7,2021-09-06,오후 5:08:44.2,1.74,23.82,3.66,3.51,0
474,7,2021-09-06,오후 5:08:49.2,2.06,24.54,3.2,3.95,0
475,7,2021-09-06,오후 5:08:54.2,2.75,23.56,4.42,3.42,0
476,7,2021-09-06,오후 5:08:59.2,1.75,24.57,3.41,3.58,0
477,7,2021-09-06,오후 5:09:04.2,2.59,21.2,3.9,4.06,0
478,7,2021-09-06,오후 5:09:09.2,2.75,21.84,3.91,4.9,0
479,7,2021-09-06,오후 5:09:14.2,1.96,27.96,3.47,4.66,0
480,7,2021-09-06,오후 5:09:19.3,1.8,25.86,3.9,3.92,0
481,7,2021-09-06,오후 5:09:24.3,2.53,22.08,4.12,3.32,0
482,7,2021-09-06,오후 5:09:29.3,1.61,25.14,3.89,3.08,0
483,7,2021-09-06,오후 5:09:34.3,2.17,23.87,3.96,3.77,0
484,8,2021-09-06,오후 5:10:02.2,1.8,24.96,3.44,3.59,0
485,8,2021-09-06,오후 5:10:07.2,2.64,23.92,4.46,4.42,0
486,8,2021-09-06,오후 5:10:12.2,1.58,25.12,4.4,4.61,0
487,8,2021-09-06,오후 5:10:17.2,1.67,24.69,3.15,4.78,0
488,8,2021-09-06,오후 5:10:22.2,2.42,27.29,3.59,3.21,0
489,8,2021-09-06,오후 5:10:27.2,2.25,26.97,4.48,4.63,0
490,8,2021-09-06,오후 5:10:32.2,2.04,24.8,3.01,4.17,0
491,8,2021-09-06,오후 5:10:37.2,2.29,22.07,3.02,3.39,0
492,8,2021-09-06,오후 5:10:42.3,2.06,23.77,4.32,3.01,0
493,8,2021-09-06,오후 5:10:47.3,1.71,26.15,4.07,3.93,0
494,8,2021-09-06,오후 5:10:52.3,2.71,21.68,4.26,3.71,0
495,8,2021-09-06,오후 5:10:57.3,1.73,24.46,3.74,3.2,0
496,8,2021-09-06,오후 5:11:02.3,1.78,24.29,4.42,3.27,0
497,8,2021-09-06,오후 5:11:07.3,2.82,25.42,3.17,3.08,0
498,8,2021-09-06,오후 5:11:12.3,1.77,24.68,3.95,3.13,0
499,8,2021-09-06,오후 5:11:17.3,1.78,23.31,4.38,3.55,0
500,8,2021-09-06,오후 5:11:22.3,2.28,24.72,4.08,3.61,0
501,8,2021-09-06,오후 5:11:27.3,2.44,23.78,3.35,4.09,0
502,8,2021-09-06,오후 5:11:32.3,1.86,27.12,3.17,3.9,0
503,8,2021-09-06,오후 5:11:37.3,2.93,27.26,4.13,4.75,0
504,8,2021-09-06,오후 5:11:42.3,2.92,22.86,4.26,3.05,0
505,8,2021-09-06,오후 5:11:47.3,2.55,21.49,3.83,4.55,0
506,8,2021-09-06,오후 5:11:52.3,1.52,21.46,3.96,3.09,0
507,8,2021-09-06,오후 5:11:57.3,2.73,22.62,4.44,3.33,0
508,8,2021-09-06,오후 5:12:02.4,2.84,26.7,3.77,3.07,0
509,8,2021-09-06,오후 5:12:07.4,1.97,26.74,3.47,3.75,0
510,8,2021-09-06,오후 5:12:12.4,2.81,27.8,3.36,3.42,0
511,8,2021-09-06,오후 5:12:17.4,2.51,25.65,3.84,3.82,0
512,8,2021-09-06,오후 5:12:22.4,2.23,27.93,3.18,4.65,0
513,8,2021-09-06,오후 5:12:27.4,1.85,26.81,4.01,3.05,0
514,8,2021-09-06,오후 5:12:32.4,2.01,25.86,3.78,3.32,0
515,8,2021-09-06,오후 5:12:37.4,2.3,24.81,3.93,4.37,0
516,8,2021-09-06,오후 5:12:42.4,1.54,22.31,4.37,4.33,0
517,8,2021-09-06,오후 5:12:47.4,2.59,22.74,3.2,3.18,0
518,8,2021-09-06,오후 5:12:52.4,2.03,27.41,4.08,3.22,0
519,8,2021-09-06,오후 5:12:57.4,1.7,21.32,3.37,4.95,0
520,8,2021-09-06,오후 5:13:02.4,1.63,22.64,3.28,4.7,0
521,8,2021-09-06,오후 5:13:07.4,2.98,25.05,3.48,3.28,0
522,8,2021-09-06,오후 5:13:12.4,2.45,23.77,3.39,3.51,0
523,8,2021-09-06,오후 5:13:17.4,2.03,24.01,3.08,4.29,0
524,8,2021-09-06,오후 5:13:22.4,5.27,23.99,3.37,3.22,0
525,8,2021-09-06,오후 5:13:27.4,2.11,26.16,3.76,4.87,0
526,8,2021-09-06,오후 5:13:32.4,4.34,24.48,4,1.97,0
527,8,2021-09-06,오후 5:13:37.5,1.89,24.8,3.55,3.04,0
528,8,2021-09-06,오후 5:13:42.5,2.35,23.79,4.12,4.54,0
529,8,2021-09-06,오후 5:13:47.5,2.81,22.94,3.35,4.61,0
530,8,2021-09-06,오후 5:13:52.5,1.59,21.52,4.19,4.42,0
531,8,2021-09-06,오후 5:13:57.5,1.69,24.69,4.37,3.8,0
532,8,2021-09-06,오후 5:14:02.5,1.92,24.37,3.78,4.56,0
533,8,2021-09-06,오후 5:14:07.5,2.54,24.93,3.56,3.77,0
534,8,2021-09-06,오후 5:14:12.5,2.83,26.28,3.56,4.62,0
535,8,2021-09-06,오후 5:14:17.5,2.59,22.36,3.25,4.15,0
536,8,2021-09-06,오후 5:14:22.5,1.65,22.36,3.54,4.44,0
537,8,2021-09-06,오후 5:14:27.5,2.15,24.84,4.32,4.71,0
538,8,2021-09-06,오후 5:14:32.5,1.58,27.87,4.13,4.17,0
539,8,2021-09-06,오후 5:14:37.5,2.7,24.57,3.42,4.11,0
540,8,2021-09-06,오후 5:14:42.5,1.67,26.75,4.12,4.18,0
541,8,2021-09-06,오후 5:14:47.5,2.52,22.74,3.9,3.27,0
542,8,2021-09-06,오후 5:14:52.5,1.51,23.32,3.38,4.89,0
543,8,2021-09-06,오후 5:14:57.5,2.58,24.13,3.69,4.22,0
544,8,2021-09-06,오후 5:15:02.5,4.73,24.6,3.97,4.58,0
545,8,2021-09-06,오후 5:15:07.5,2.11,27.44,4.35,3.84,0
546,8,2021-09-06,오후 5:15:12.5,2.49,22.99,4.35,4,0
547,8,2021-09-06,오후 5:15:17.5,2.82,25.94,3.57,3.91,0
548,8,2021-09-06,오후 5:15:22.5,1.89,27.63,3.37,4.31,0
549,8,2021-09-06,오후 5:15:27.6,1.84,26.21,3.62,3.57,0
550,8,2021-09-06,오후 5:15:32.6,2.6,22.64,3.64,4.27,0
551,8,2021-09-06,오후 5:15:37.6,2.89,21.15,3.94,3.78,0
552,8,2021-09-06,오후 5:15:42.6,2.54,24.86,4.46,3.77,0
553,9,2021-09-06,오후 5:16:08.4,2.55,21.97,4.44,4.41,0
554,9,2021-09-06,오후 5:16:13.4,2.97,23.17,3.84,3.08,0
555,9,2021-09-06,오후 5:16:18.4,2.46,22.24,4.47,4.24,0
556,9,2021-09-06,오후 5:16:23.4,1.95,22.8,4.48,3.91,0
557,9,2021-09-06,오후 5:16:28.4,2.04,26.16,3.79,4.2,0
558,9,2021-09-06,오후 5:16:33.4,2.24,27.11,4.28,3.03,0
559,9,2021-09-06,오후 5:16:38.4,1.6,26.81,3.67,4.68,0
560,9,2021-09-06,오후 5:16:43.4,2.85,23.02,3.13,3.52,0
561,9,2021-09-06,오후 5:16:48.4,1.82,26.23,3.89,3.73,0
562,9,2021-09-06,오후 5:16:53.4,2.88,23.52,3.9,4.89,0
563,9,2021-09-06,오후 5:16:58.4,1.85,26.41,4.35,3.66,0
564,9,2021-09-06,오후 5:17:03.4,2.84,27.59,3.79,4.35,0
565,9,2021-09-06,오후 5:17:08.4,2.96,22.56,3.22,3.71,0
566,9,2021-09-06,오후 5:17:13.4,2.22,22.11,3.04,3.98,0
567,9,2021-09-06,오후 5:17:18.4,1.58,25.81,3.36,4.09,0
568,9,2021-09-06,오후 5:17:23.4,1.82,22.98,3.76,3.32,0
569,9,2021-09-06,오후 5:17:28.4,2.93,21.57,4.12,3.67,0
570,9,2021-09-06,오후 5:17:33.5,2.23,23.97,3.09,3.33,0
571,9,2021-09-06,오후 5:17:38.5,1.74,25.68,3.46,4.02,0
572,9,2021-09-06,오후 5:17:43.5,2.29,21.41,3.83,3.46,0
573,9,2021-09-06,오후 5:17:48.5,2.48,24.82,4.09,3.77,0
574,9,2021-09-06,오후 5:17:53.5,2.43,25.56,3.58,3.21,0
575,9,2021-09-06,오후 5:17:58.5,2.95,25.07,4.01,3.14,0
576,9,2021-09-06,오후 5:18:03.5,1.89,24.7,4.22,3.86,0
577,9,2021-09-06,오후 5:18:08.5,2.81,27.22,3.01,3.38,0
578,9,2021-09-06,오후 5:18:13.5,2.95,21.75,4.47,4.8,0
579,9,2021-09-06,오후 5:18:18.5,2.3,25.28,4.49,3.21,0
580,9,2021-09-06,오후 5:18:23.5,2.85,27.69,3.69,4.92,0
581,9,2021-09-06,오후 5:18:28.5,2.41,25.52,3.29,4.09,0
582,9,2021-09-06,오후 5:18:33.5,2.69,26.25,3.32,3.44,0
583,9,2021-09-06,오후 5:18:38.5,1.56,24.49,4.46,4.83,0
584,9,2021-09-06,오후 5:18:43.5,1.78,22.35,4.35,3.72,0
585,9,2021-09-06,오후 5:18:48.6,2.19,27.96,3.21,3.49,0
586,9,2021-09-06,오후 5:18:53.6,2.17,25.85,4.29,4.19,0
587,9,2021-09-06,오후 5:18:58.6,1.57,25.71,3.38,4.43,0
588,9,2021-09-06,오후 5:19:03.6,2.54,21.37,3.08,3.14,0
589,9,2021-09-06,오후 5:19:08.6,1.79,25.92,4.02,3.12,0
590,9,2021-09-06,오후 5:19:13.6,1.51,22.93,4.1,3.2,0
591,9,2021-09-06,오후 5:19:18.6,2.36,24.72,3.4,3.56,0
592,9,2021-09-06,오후 5:19:23.6,1.73,22.52,3.59,4.39,0
593,9,2021-09-06,오후 5:19:28.6,2.18,27.17,4.08,4.84,0
594,9,2021-09-06,오후 5:19:33.6,2.98,25.72,3.37,3.02,0
595,9,2021-09-06,오후 5:19:38.6,1.52,27.14,3.47,3.51,0
596,9,2021-09-06,오후 5:19:43.6,1.67,26.57,3.57,3.19,0
597,9,2021-09-06,오후 5:19:48.6,2.99,26.35,3.07,3.59,0
598,9,2021-09-06,오후 5:19:53.6,1.73,24.61,3.62,4.69,0
599,9,2021-09-06,오후 5:19:58.6,1.64,25.14,3.14,3.35,0
600,9,2021-09-06,오후 5:20:03.6,2.53,23.85,3.22,3.68,0
601,9,2021-09-06,오후 5:20:08.6,3.11,22.94,4.39,1.58,0
602,9,2021-09-06,오후 5:20:13.6,2.67,25.79,3.74,3.56,0
603,9,2021-09-06,오후 5:20:18.7,2.78,21.92,4.34,4.58,0
604,9,2021-09-06,오후 5:20:23.7,1.76,21.61,4.08,4.32,0
605,9,2021-09-06,오후 5:20:28.7,2.09,24.71,3.86,3.77,0
606,9,2021-09-06,오후 5:20:33.7,1.73,25.88,4.42,4.15,0
607,9,2021-09-06,오후 5:20:38.7,1.6,21.8,4.4,4.64,0
608,9,2021-09-06,오후 5:20:43.7,2.64,22.7,3.39,3.21,0
609,9,2021-09-06,오후 5:20:48.7,1.51,26.09,4.06,3.62,0
610,9,2021-09-06,오후 5:20:53.7,2.59,26.19,4.3,3.98,0
611,9,2021-09-06,오후 5:20:58.7,2.8,27.19,4.18,4.47,0
612,9,2021-09-06,오후 5:21:03.7,2.55,22.63,3.74,4.99,0
613,9,2021-09-06,오후 5:21:08.7,2.96,25.68,3.24,3.65,0
614,9,2021-09-06,오후 5:21:13.7,2.23,21.62,4.21,3.12,0
615,9,2021-09-06,오후 5:21:18.7,2,24.92,3.41,3.99,0
616,9,2021-09-06,오후 5:21:23.7,1.88,24.05,3.57,4.9,0
617,9,2021-09-06,오후 5:21:28.7,1.67,25.54,3.81,4.6,0
618,9,2021-09-06,오후 5:21:33.7,2.71,22.56,3.61,3.97,0
619,9,2021-09-06,오후 5:21:38.7,2.23,26.49,3.51,3.03,0
620,9,2021-09-06,오후 5:21:43.7,2.27,24.36,3.57,3.26,0
621,9,2021-09-06,오후 5:21:48.7,1.67,25.6,3.76,3.67,0
622,10,2021-09-06,오후 5:22:15.6,1.76,25.5,4.36,3.12,0
623,10,2021-09-06,오후 5:22:20.6,1.57,24.72,3.57,4.82,0
624,10,2021-09-06,오후 5:22:25.6,2.85,23.09,4.35,3.18,0
625,10,2021-09-06,오후 5:22:30.6,1.92,24.04,3.51,4.3,0
626,10,2021-09-06,오후 5:22:35.6,2.56,24.41,3.27,3.18,0
627,10,2021-09-06,오후 5:22:40.6,2.08,23.02,3.52,3.34,0
628,10,2021-09-06,오후 5:22:45.6,1.6,23.4,3.7,3.96,0
629,10,2021-09-06,오후 5:22:50.6,4.16,23.55,2.13,4.19,0
630,10,2021-09-06,오후 5:22:55.6,2.61,25.7,3.43,4.02,0
631,10,2021-09-06,오후 5:23:00.6,2.45,23.81,3.82,4.74,0
632,10,2021-09-06,오후 5:23:05.6,2.51,26.06,3.64,4.19,0
633,10,2021-09-06,오후 5:23:10.6,2.17,24.19,3.72,4.95,0
634,10,2021-09-06,오후 5:23:15.6,2.23,21.53,3.96,4.78,0
635,10,2021-09-06,오후 5:23:20.6,2.58,22.46,3.95,4.29,0
636,10,2021-09-06,오후 5:23:25.7,1.82,25.63,4.07,4.55,0
637,10,2021-09-06,오후 5:23:30.7,4.16,23.55,2.13,4.19,0
638,10,2021-09-06,오후 5:23:35.7,2.54,21.85,4.04,4.49,0
639,10,2021-09-06,오후 5:23:40.7,2.98,25.87,3.84,4.21,0
640,10,2021-09-06,오후 5:23:45.7,1.54,22.18,3.01,4.35,0
641,10,2021-09-06,오후 5:23:50.7,2.74,27.12,4.35,4.66,0
642,10,2021-09-06,오후 5:23:55.7,2.69,21.26,3.01,3.42,0
643,10,2021-09-06,오후 5:24:00.7,2.38,26.74,4.41,3.97,0
644,10,2021-09-06,오후 5:24:05.7,1.78,25.15,4.05,4.44,0
645,10,2021-09-06,오후 5:24:10.7,2.76,23.31,3.18,4.86,0
646,10,2021-09-06,오후 5:24:15.7,2.47,21.42,3.56,4.76,0
647,10,2021-09-06,오후 5:24:20.7,2.54,24.58,4.35,3.46,0
648,10,2021-09-06,오후 5:24:25.7,2.45,25.93,4.41,4.87,0
649,10,2021-09-06,오후 5:24:30.7,2.16,21.32,3.52,3.06,0
650,10,2021-09-06,오후 5:24:35.7,2.74,24.24,3.26,4.45,0
651,10,2021-09-06,오후 5:24:40.7,2.73,24.22,3.01,3.91,0
652,10,2021-09-06,오후 5:24:45.7,2.16,26.17,3.94,4.62,0
653,10,2021-09-06,오후 5:24:50.7,1.91,27.11,3.51,3.87,0
654,10,2021-09-06,오후 5:24:55.7,2.92,25.42,3.18,4.37,0
655,10,2021-09-06,오후 5:25:00.7,2.51,24.72,4.48,4.29,0
656,10,2021-09-06,오후 5:25:05.8,2.39,24.72,4.16,4.15,0
657,10,2021-09-06,오후 5:25:10.8,2.25,23.12,4.18,3.33,0
658,10,2021-09-06,오후 5:25:15.8,2.3,23.97,4.13,4.49,0
659,10,2021-09-06,오후 5:25:20.8,2.01,25.42,3.69,4.88,0
660,10,2021-09-06,오후 5:25:25.8,2.4,24.75,4.11,4.71,0
661,10,2021-09-06,오후 5:25:30.8,1.93,22.45,3.85,3.26,0
662,10,2021-09-06,오후 5:25:35.8,2.31,27.46,4.49,4.72,0
663,10,2021-09-06,오후 5:25:40.8,2.59,22.67,4.47,4.62,0
664,10,2021-09-06,오후 5:25:45.8,1.62,25.34,3.49,3.5,0
665,10,2021-09-06,오후 5:25:50.8,2.91,21.06,3.95,3.98,0
666,10,2021-09-06,오후 5:25:55.8,2.88,23.47,3.24,4.37,0
667,10,2021-09-06,오후 5:26:00.8,2.77,27.19,3.35,3.41,0
668,10,2021-09-06,오후 5:26:05.8,2.1,25.87,3.84,4.67,0
669,10,2021-09-06,오후 5:26:10.8,2.57,24.86,4.35,4.16,0
670,10,2021-09-06,오후 5:26:15.8,4.16,23.55,2.13,4.19,0
671,10,2021-09-06,오후 5:26:20.8,2.96,22.86,3.45,3.16,0
672,10,2021-09-06,오후 5:26:25.8,2.01,23.05,3.56,3.2,0
673,10,2021-09-06,오후 5:26:30.8,2.74,24.01,4.2,3.86,0
674,10,2021-09-06,오후 5:26:35.8,2.19,25.61,3.81,4.26,0
675,10,2021-09-06,오후 5:26:40.9,4.16,23.55,2.13,4.19,0
676,10,2021-09-06,오후 5:26:45.9,2.37,22.23,3.4,3.59,0
677,10,2021-09-06,오후 5:26:50.9,1.92,27.96,3.36,3.87,0
678,10,2021-09-06,오후 5:26:55.9,1.94,24.87,3.07,4.25,0
679,10,2021-09-06,오후 5:27:00.9,1.89,21.04,4.18,3.72,0
680,10,2021-09-06,오후 5:27:05.9,2.04,24.35,3.89,3.31,0
681,10,2021-09-06,오후 5:27:10.9,2.67,24.43,3.09,3.12,0
682,10,2021-09-06,오후 5:27:15.9,1.6,25.52,3.32,3.02,0
683,10,2021-09-06,오후 5:27:20.9,2.12,25.63,4.32,4.02,0
684,10,2021-09-06,오후 5:27:25.9,2.62,22.03,3.99,4.04,0
685,10,2021-09-06,오후 5:27:30.9,1.63,25.05,3.14,3.46,0
686,10,2021-09-06,오후 5:27:35.9,1.73,23.65,3.03,4.42,0
687,10,2021-09-06,오후 5:27:40.9,1.72,23.58,4.07,4.75,0
688,10,2021-09-06,오후 5:27:45.9,2.98,22.91,3.69,4.55,0
689,10,2021-09-06,오후 5:27:50.9,1.98,23.72,3.44,4.08,0
690,10,2021-09-06,오후 5:27:55.9,2.77,24.99,3.79,4.48,0
691,11,2021-09-06,오후 5:28:22.1,1.99,27.62,3.73,3.66,0
692,11,2021-09-06,오후 5:28:27.1,1.6,26.68,4.41,3.35,0
693,11,2021-09-06,오후 5:28:32.1,2.25,21.53,3.61,4.79,0
694,11,2021-09-06,오후 5:28:37.1,2.65,22.86,4.48,4.34,0
695,11,2021-09-06,오후 5:28:42.1,2.1,25.52,3.09,3.38,0
696,11,2021-09-06,오후 5:28:47.1,1.51,24.38,3.34,3.24,0
697,11,2021-09-06,오후 5:28:52.1,2.1,23.87,3.24,4.01,0
698,11,2021-09-06,오후 5:28:57.1,1.76,23.42,3.28,4.7,0
